,Date,Price (Euros)
0,13.06.2022,0.15
1,14.06.2022,0.02
2,15.06.2022,0.07
3,18.06.2022,0.02
4,20.06.2022,0.05
5,21.06.2022,0.08
6,24.06.2022,0.02
7,29.06.2022,0.02
8,30.06.2022,0.13
9,05.07.2022,0.14
10,08.07.2022,0.02
11,11.07.2022,0.02
12,13.07.2022,0.14
13,17.07.2022,0.1
14,18.07.2022,0.05
15,22.07.2022,0.19
16,25.07.2022,0.2
17,26.07.2022,0.02
18,29.07.2022,0.35
19,04.08.2022,0.2
20,09.08.2022,0.02
21,19.08.2022,0.02
22,23.08.2022,0.02
23,29.08.2022,0.15
24,30.08.2022,0.05
25,08.09.2022,0.15
26,16.09.2022,0.11
27,17.09.2022,0.02
28,19.09.2022,0.05
29,21.09.2022,0.02
30,26.09.2022,0.02
31,01.10.2022,0.1
32,03.10.2022,0.12
33,04.10.2022,0.14
