,Date,Price (Euros)
0,15.08.2022,0.05
1,17.08.2022,0.1
2,18.08.2022,0.02
3,19.08.2022,1.62
4,20.08.2022,0.1
5,21.08.2022,0.1
6,24.08.2022,0.27
7,25.08.2022,0.21
8,26.08.2022,0.49
9,27.08.2022,0.18
10,28.08.2022,0.72
11,29.08.2022,0.12
12,30.08.2022,0.25
13,31.08.2022,0.27
14,01.09.2022,0.3
15,03.09.2022,0.1
16,04.09.2022,0.25
17,05.09.2022,0.17
18,07.09.2022,0.18
19,08.09.2022,0.21
20,09.09.2022,0.05
21,10.09.2022,0.2
22,11.09.2022,0.29
23,12.09.2022,0.19
24,13.09.2022,0.1
25,14.09.2022,0.74
26,16.09.2022,0.32
27,17.09.2022,0.25
28,18.09.2022,0.12
29,20.09.2022,0.1
