,Date,Price (Euros)
0,18.08.2022,0.02
1,19.08.2022,0.09
2,20.08.2022,0.02
3,21.08.2022,0.07
4,22.08.2022,0.02
5,23.08.2022,0.08
6,24.08.2022,0.08
7,25.08.2022,0.07
8,26.08.2022,0.09
9,27.08.2022,0.02
10,28.08.2022,0.08
11,29.08.2022,0.02
12,30.08.2022,0.09
13,31.08.2022,0.06
14,01.09.2022,0.1
15,03.09.2022,0.02
16,04.09.2022,0.02
17,05.09.2022,0.12
18,07.09.2022,0.29
19,08.09.2022,0.02
20,09.09.2022,0.02
21,10.09.2022,0.03
22,11.09.2022,0.02
23,13.09.2022,0.09
24,14.09.2022,0.12
25,15.09.2022,0.02
26,17.09.2022,0.04
27,18.09.2022,0.13
28,19.09.2022,0.03
29,21.09.2022,0.05
30,22.09.2022,0.06
31,23.09.2022,0.03
32,24.09.2022,0.26
33,25.09.2022,0.07
34,26.09.2022,0.02
35,27.09.2022,0.13
36,28.09.2022,0.02
37,29.09.2022,0.12
38,30.09.2022,0.02
39,01.10.2022,0.1
40,02.10.2022,0.03
41,03.10.2022,0.35
42,04.10.2022,0.09
43,05.10.2022,0.12
