,Date,Price (Euros)
0,21.03.2022,0.25
1,22.03.2022,1.08
2,23.03.2022,0.25
3,27.03.2022,0.33
4,31.03.2022,0.99
5,02.04.2022,0.5
6,03.04.2022,0.02
7,04.04.2022,0.69
8,05.04.2022,0.69
9,07.04.2022,0.77
10,11.04.2022,0.82
11,13.04.2022,0.24
12,15.04.2022,0.29
13,20.04.2022,0.29
14,22.04.2022,1.0
15,24.04.2022,0.19
16,04.05.2022,1.0
17,12.05.2022,0.46
18,30.05.2022,1.0
19,03.06.2022,0.37
20,06.06.2022,1.0
21,15.06.2022,0.3
22,22.06.2022,1.99
23,16.07.2022,0.19
24,18.07.2022,0.37
25,27.07.2022,0.2
26,15.08.2022,1.15
27,21.08.2022,1.0
28,12.09.2022,0.2
29,18.09.2022,0.39
