,Date,Price (Euros)
0,02.06.2022,0.35
1,03.06.2022,0.02
2,04.06.2022,0.05
3,09.06.2022,0.09
4,14.06.2022,0.04
5,16.06.2022,0.17
6,17.06.2022,0.02
7,18.06.2022,0.02
8,19.06.2022,0.1
9,05.07.2022,0.25
10,09.07.2022,0.05
11,12.07.2022,0.1
12,14.07.2022,0.14
13,17.07.2022,0.25
14,19.07.2022,0.09
15,24.07.2022,0.05
16,29.07.2022,0.05
17,01.08.2022,0.05
18,02.08.2022,0.16
19,04.08.2022,0.19
20,09.08.2022,0.1
21,19.08.2022,0.03
22,23.08.2022,0.02
23,27.08.2022,0.03
24,28.08.2022,0.03
25,05.09.2022,0.04
26,08.09.2022,0.02
27,13.09.2022,0.09
28,20.09.2022,0.05
29,21.09.2022,0.02
30,25.09.2022,0.09
31,29.09.2022,0.05
32,01.10.2022,0.06
33,02.10.2022,0.09
34,04.10.2022,0.09
