,Date,Price (Euros)
0,26.04.2022,0.09
1,30.04.2022,0.02
2,02.05.2022,0.09
3,07.05.2022,0.14
4,10.05.2022,0.03
5,13.05.2022,0.12
6,22.05.2022,0.19
7,28.05.2022,0.02
8,01.06.2022,0.02
9,08.06.2022,0.25
10,11.06.2022,0.05
11,19.06.2022,0.07
12,22.06.2022,0.02
13,23.06.2022,0.02
14,09.07.2022,0.09
15,11.07.2022,0.25
16,17.07.2022,0.02
17,04.08.2022,0.19
18,05.08.2022,0.05
19,09.08.2022,0.02
20,10.08.2022,0.05
21,11.08.2022,0.49
22,13.08.2022,0.1
23,23.08.2022,0.2
24,30.08.2022,0.05
25,06.09.2022,0.02
26,08.09.2022,0.02
27,09.09.2022,0.02
28,12.09.2022,0.2
29,17.09.2022,0.02
