,Date,Price (Euros)
0,22.03.2022,0.39
1,23.03.2022,0.25
2,27.03.2022,0.67
3,31.03.2022,0.99
4,02.04.2022,0.5
5,04.04.2022,0.75
6,05.04.2022,0.86
7,06.04.2022,0.94
8,07.04.2022,0.82
9,11.04.2022,0.82
10,12.04.2022,0.35
11,13.04.2022,0.75
12,15.04.2022,0.6
13,23.04.2022,0.49
14,25.04.2022,0.89
15,01.05.2022,1.5
16,04.05.2022,0.99
17,13.05.2022,0.95
18,23.05.2022,0.05
19,03.06.2022,0.38
20,05.06.2022,2.0
21,06.06.2022,0.95
22,15.06.2022,0.3
23,16.06.2022,1.4
24,06.07.2022,1.0
25,29.07.2022,0.54
26,15.08.2022,1.5
27,25.08.2022,0.37
28,07.09.2022,0.2
29,21.09.2022,0.48
30,24.09.2022,1.0
31,27.09.2022,0.39
32,28.09.2022,1.0
