,Date,Price (Euros)
0,11.08.2022,0.6
1,12.08.2022,0.12
2,13.08.2022,1.0
3,18.08.2022,0.08
4,20.08.2022,0.1
5,22.08.2022,0.5
6,23.08.2022,0.3
7,24.08.2022,0.1
8,26.08.2022,0.15
9,29.08.2022,0.25
10,30.08.2022,0.1
11,31.08.2022,0.69
12,02.09.2022,0.5
13,03.09.2022,0.2
14,04.09.2022,0.3
15,06.09.2022,0.32
16,07.09.2022,0.5
17,08.09.2022,0.02
18,09.09.2022,0.3
19,10.09.2022,0.08
20,12.09.2022,0.84
21,13.09.2022,0.36
22,14.09.2022,0.33
23,15.09.2022,0.44
24,16.09.2022,0.13
25,17.09.2022,0.93
26,18.09.2022,0.03
27,19.09.2022,0.1
28,20.09.2022,0.29
29,21.09.2022,0.51
30,22.09.2022,0.09
31,24.09.2022,0.49
32,25.09.2022,0.08
33,27.09.2022,0.34
34,28.09.2022,0.34
35,04.10.2022,0.52
36,05.10.2022,0.13
