,Date,Price (Euros)
0,30.03.2022,0.39
1,31.03.2022,0.99
2,02.04.2022,0.5
3,04.04.2022,0.46
4,05.04.2022,0.46
5,08.04.2022,1.0
6,10.04.2022,0.19
7,11.04.2022,0.44
8,14.04.2022,0.23
9,18.04.2022,0.19
10,20.04.2022,0.23
11,22.04.2022,1.0
12,23.04.2022,0.64
13,24.04.2022,0.19
14,12.05.2022,0.25
15,13.05.2022,1.0
16,30.05.2022,1.25
17,31.05.2022,0.19
18,03.06.2022,0.35
19,06.06.2022,1.25
20,13.06.2022,0.2
21,15.06.2022,0.19
22,21.06.2022,0.34
23,22.06.2022,1.25
24,16.07.2022,0.19
25,28.07.2022,1.2
26,29.07.2022,0.14
27,04.08.2022,0.58
28,09.08.2022,0.49
29,15.08.2022,1.5
