,Date,Price (Euros)
0,08.04.2022,0.5
1,10.04.2022,0.27
2,15.04.2022,0.25
3,18.04.2022,0.19
4,22.04.2022,0.24
5,23.04.2022,0.29
6,30.04.2022,0.75
7,06.05.2022,0.5
8,09.05.2022,0.09
9,12.05.2022,0.2
10,17.05.2022,0.35
11,03.06.2022,0.32
12,10.06.2022,0.29
13,15.06.2022,0.21
14,16.06.2022,0.7
15,19.06.2022,0.2
16,21.06.2022,0.35
17,22.06.2022,0.38
18,06.07.2022,0.3
19,08.07.2022,0.1
20,17.07.2022,0.2
21,29.07.2022,0.28
22,07.08.2022,0.24
23,08.08.2022,0.75
24,09.08.2022,0.48
25,15.08.2022,1.5
26,31.08.2022,0.35
27,12.09.2022,0.35
28,17.09.2022,0.35
29,20.09.2022,0.32
30,29.09.2022,0.25
