,Date,Price (Euros)
0,16.08.2022,0.04
1,17.08.2022,0.11
2,18.08.2022,0.13
3,19.08.2022,0.15
4,21.08.2022,0.16
5,23.08.2022,0.14
6,24.08.2022,0.29
7,26.08.2022,0.25
8,27.08.2022,0.15
9,28.08.2022,0.1
10,29.08.2022,0.2
11,30.08.2022,0.08
12,31.08.2022,0.13
13,01.09.2022,0.02
14,02.09.2022,0.04
15,04.09.2022,0.02
16,05.09.2022,0.35
17,06.09.2022,0.09
18,07.09.2022,0.13
19,08.09.2022,0.14
20,10.09.2022,0.05
21,13.09.2022,0.09
22,14.09.2022,0.02
23,15.09.2022,0.08
24,16.09.2022,0.02
25,17.09.2022,0.05
26,18.09.2022,0.12
27,19.09.2022,0.03
28,20.09.2022,0.35
29,21.09.2022,0.08
