,Date,Price (Euros)
0,12.08.2022,1.53
1,13.08.2022,4.98
2,14.08.2022,1.2
3,15.08.2022,1.0
4,16.08.2022,1.93
5,17.08.2022,1.88
6,18.08.2022,1.35
7,19.08.2022,2.4
8,20.08.2022,1.5
9,21.08.2022,2.49
10,22.08.2022,7.19
11,23.08.2022,1.6
12,24.08.2022,2.49
13,25.08.2022,3.79
14,26.08.2022,1.6
15,27.08.2022,2.75
16,29.08.2022,3.5
17,30.08.2022,1.4
18,31.08.2022,1.2
19,04.09.2022,1.15
20,05.09.2022,2.0
21,06.09.2022,3.5
22,07.09.2022,1.0
23,08.09.2022,1.25
24,13.09.2022,1.47
25,16.09.2022,2.48
26,18.09.2022,2.46
27,19.09.2022,1.87
28,20.09.2022,1.89
29,21.09.2022,1.49
