,Date,Price (Euros)
0,31.07.2022,0.05
1,02.08.2022,0.02
2,03.08.2022,0.02
3,07.08.2022,0.04
4,08.08.2022,0.07
5,09.08.2022,0.02
6,10.08.2022,0.15
7,12.08.2022,0.09
8,15.08.2022,0.02
9,18.08.2022,0.02
10,19.08.2022,0.08
11,20.08.2022,0.1
12,21.08.2022,0.11
13,22.08.2022,0.02
14,25.08.2022,0.08
15,27.08.2022,0.2
16,28.08.2022,0.1
17,29.08.2022,0.02
18,03.09.2022,0.02
19,04.09.2022,0.15
20,05.09.2022,0.06
21,08.09.2022,0.04
22,09.09.2022,0.1
23,12.09.2022,0.02
24,16.09.2022,0.04
25,18.09.2022,0.02
26,19.09.2022,0.39
27,20.09.2022,0.1
28,21.09.2022,0.11
29,22.09.2022,0.03
