,Date,Price (Euros)
0,06.08.2022,9.99
1,09.08.2022,6.5
2,10.08.2022,9.25
3,11.08.2022,9.5
4,12.08.2022,8.24
5,13.08.2022,7.5
6,15.08.2022,8.39
7,16.08.2022,10.04
8,17.08.2022,8.73
9,18.08.2022,8.0
10,19.08.2022,10.0
11,21.08.2022,8.89
12,23.08.2022,8.25
13,24.08.2022,9.99
14,27.08.2022,8.0
15,30.08.2022,8.24
16,31.08.2022,7.99
17,02.09.2022,6.98
18,03.09.2022,8.01
19,04.09.2022,8.18
20,05.09.2022,6.49
21,07.09.2022,9.14
22,10.09.2022,8.74
23,13.09.2022,6.75
24,15.09.2022,6.7
25,16.09.2022,9.0
26,18.09.2022,8.9
27,19.09.2022,8.46
28,20.09.2022,7.12
29,22.09.2022,10.83
