,Date,Price (Euros)
0,26.06.2022,0.03
1,29.06.2022,0.02
2,07.07.2022,0.02
3,08.07.2022,0.02
4,11.07.2022,0.02
5,13.07.2022,0.02
6,22.07.2022,0.15
7,27.07.2022,0.03
8,29.07.2022,0.13
9,03.08.2022,0.02
10,04.08.2022,0.02
11,06.08.2022,0.02
12,09.08.2022,0.11
13,10.08.2022,0.02
14,12.08.2022,0.05
15,15.08.2022,0.02
16,17.08.2022,0.02
17,18.08.2022,0.02
18,24.08.2022,0.19
19,01.09.2022,0.02
20,04.09.2022,0.02
21,05.09.2022,0.03
22,06.09.2022,0.1
23,09.09.2022,0.04
24,14.09.2022,0.02
25,15.09.2022,0.02
26,16.09.2022,0.05
27,18.09.2022,0.02
28,20.09.2022,0.04
29,21.09.2022,0.02
30,22.09.2022,0.02
31,30.09.2022,0.02
32,01.10.2022,0.02
33,04.10.2022,0.16
34,05.10.2022,0.02
