,Date,Price (Euros)
0,20.06.2022,0.02
1,23.06.2022,0.02
2,24.06.2022,0.02
3,25.06.2022,0.02
4,29.06.2022,0.02
5,04.07.2022,0.03
6,08.07.2022,0.02
7,11.07.2022,0.02
8,13.07.2022,0.02
9,25.07.2022,0.02
10,03.08.2022,0.02
11,04.08.2022,0.04
12,08.08.2022,0.02
13,09.08.2022,0.02
14,10.08.2022,0.02
15,19.08.2022,0.02
16,24.08.2022,0.02
17,27.08.2022,0.02
18,28.08.2022,0.02
19,01.09.2022,0.02
20,04.09.2022,0.02
21,05.09.2022,0.03
22,06.09.2022,0.02
23,07.09.2022,0.02
24,09.09.2022,0.02
25,12.09.2022,0.03
26,15.09.2022,0.02
27,18.09.2022,0.02
28,20.09.2022,0.02
29,21.09.2022,0.02
30,25.09.2022,0.05
31,27.09.2022,0.02
32,30.09.2022,0.02
33,01.10.2022,0.02
34,04.10.2022,0.02
35,05.10.2022,0.02
