,Date,Price (Euros)
0,23.08.2022,18.92
1,24.08.2022,18.64
2,25.08.2022,18.9
3,26.08.2022,18.49
4,27.08.2022,18.3
5,28.08.2022,19.21
6,29.08.2022,18.11
7,30.08.2022,18.41
8,31.08.2022,18.87
9,01.09.2022,17.69
10,02.09.2022,18.32
11,03.09.2022,17.1
12,04.09.2022,18.9
13,05.09.2022,17.72
14,06.09.2022,17.66
15,07.09.2022,17.53
16,08.09.2022,16.73
17,09.09.2022,17.88
18,10.09.2022,18.2
19,11.09.2022,17.19
20,12.09.2022,18.07
21,13.09.2022,17.63
22,14.09.2022,17.94
23,15.09.2022,19.8
24,16.09.2022,18.05
25,17.09.2022,17.7
26,18.09.2022,18.46
27,19.09.2022,17.71
28,20.09.2022,17.5
29,21.09.2022,17.39
30,22.09.2022,17.99
31,23.09.2022,16.96
32,24.09.2022,17.7
33,25.09.2022,19.45
34,26.09.2022,18.43
35,27.09.2022,17.55
36,28.09.2022,18.9
37,29.09.2022,17.57
38,30.09.2022,18.65
39,01.10.2022,18.56
40,02.10.2022,18.81
41,03.10.2022,18.49
42,04.10.2022,18.51
43,05.10.2022,18.03
