,Date,Price (Euros)
0,12.06.2022,0.02
1,13.06.2022,0.05
2,14.06.2022,0.02
3,18.06.2022,0.02
4,23.06.2022,0.02
5,24.06.2022,0.02
6,25.06.2022,0.02
7,29.06.2022,0.04
8,06.07.2022,0.02
9,07.07.2022,0.02
10,08.07.2022,0.02
11,11.07.2022,0.02
12,13.07.2022,0.02
13,15.07.2022,0.02
14,16.07.2022,0.05
15,02.08.2022,0.02
16,03.08.2022,0.02
17,09.08.2022,0.02
18,10.08.2022,0.02
19,15.08.2022,0.02
20,19.08.2022,0.02
21,25.08.2022,0.04
22,29.08.2022,0.1
23,31.08.2022,0.05
24,03.09.2022,0.02
25,04.09.2022,0.04
26,09.09.2022,0.02
27,15.09.2022,0.02
28,18.09.2022,0.02
29,21.09.2022,0.04
30,25.09.2022,0.05
31,29.09.2022,0.02
32,30.09.2022,0.02
33,01.10.2022,0.02
34,05.10.2022,0.02
