,Date,Price (Euros)
0,15.08.2022,0.08
1,18.08.2022,0.02
2,19.08.2022,0.1
3,21.08.2022,0.3
4,23.08.2022,0.39
5,24.08.2022,0.03
6,25.08.2022,0.11
7,28.08.2022,0.02
8,29.08.2022,0.1
9,30.08.2022,0.25
10,31.08.2022,0.06
11,01.09.2022,0.02
12,02.09.2022,0.06
13,04.09.2022,0.02
14,06.09.2022,0.1
15,07.09.2022,0.07
16,08.09.2022,0.18
17,09.09.2022,0.06
18,10.09.2022,0.08
19,11.09.2022,0.39
20,12.09.2022,0.02
21,13.09.2022,0.41
22,14.09.2022,0.07
23,15.09.2022,0.02
24,16.09.2022,0.32
25,17.09.2022,0.08
26,18.09.2022,0.02
27,19.09.2022,0.02
28,20.09.2022,0.07
29,21.09.2022,0.24
30,24.09.2022,0.04
31,25.09.2022,0.05
32,26.09.2022,0.19
33,27.09.2022,0.05
34,28.09.2022,0.11
35,29.09.2022,0.11
36,30.09.2022,0.09
37,01.10.2022,0.1
38,02.10.2022,0.16
39,03.10.2022,0.1
40,04.10.2022,0.07
41,05.10.2022,0.11
