,Date,Price (Euros)
0,03.08.2022,0.02
1,04.08.2022,0.1
2,05.08.2022,0.03
3,07.08.2022,0.02
4,08.08.2022,0.19
5,09.08.2022,0.02
6,10.08.2022,0.02
7,12.08.2022,0.04
8,15.08.2022,0.02
9,16.08.2022,0.08
10,17.08.2022,0.03
11,18.08.2022,0.02
12,24.08.2022,0.02
13,25.08.2022,0.05
14,26.08.2022,0.06
15,27.08.2022,0.02
16,29.08.2022,0.1
17,30.08.2022,0.02
18,31.08.2022,0.06
19,02.09.2022,0.05
20,03.09.2022,0.04
21,04.09.2022,0.25
22,05.09.2022,0.03
23,09.09.2022,0.02
24,10.09.2022,0.07
25,14.09.2022,0.02
26,17.09.2022,0.02
27,18.09.2022,0.25
28,20.09.2022,0.06
29,21.09.2022,0.06
30,22.09.2022,0.09
31,24.09.2022,0.02
32,25.09.2022,0.05
33,26.09.2022,0.15
34,27.09.2022,0.05
35,28.09.2022,0.09
36,30.09.2022,0.02
37,02.10.2022,0.02
38,03.10.2022,0.02
39,04.10.2022,0.1
