,Date,Price (Euros)
0,23.08.2022,0.94
1,24.08.2022,1.08
2,25.08.2022,0.84
3,26.08.2022,0.5
4,27.08.2022,0.85
5,28.08.2022,1.08
6,29.08.2022,0.76
7,30.08.2022,0.45
8,31.08.2022,0.73
9,01.09.2022,1.06
10,02.09.2022,1.14
11,03.09.2022,0.71
12,04.09.2022,0.92
13,05.09.2022,0.84
14,06.09.2022,0.66
15,07.09.2022,1.48
16,08.09.2022,0.77
17,09.09.2022,1.04
18,10.09.2022,1.04
19,11.09.2022,0.97
20,12.09.2022,1.01
21,13.09.2022,1.3
22,14.09.2022,1.4
23,15.09.2022,1.09
24,16.09.2022,1.09
25,17.09.2022,0.8
26,18.09.2022,0.98
27,19.09.2022,1.43
28,20.09.2022,0.83
29,21.09.2022,1.01
30,22.09.2022,1.22
31,23.09.2022,1.25
32,24.09.2022,1.26
33,25.09.2022,1.45
34,26.09.2022,1.36
35,27.09.2022,1.22
36,28.09.2022,0.96
37,29.09.2022,1.52
38,30.09.2022,0.97
39,01.10.2022,1.3
40,02.10.2022,1.32
41,03.10.2022,1.45
42,04.10.2022,1.23
43,05.10.2022,1.3
