,Date,Price (Euros)
0,15.08.2022,0.02
1,16.08.2022,0.02
2,18.08.2022,0.05
3,19.08.2022,0.02
4,20.08.2022,0.1
5,21.08.2022,0.18
6,22.08.2022,0.14
7,23.08.2022,0.24
8,24.08.2022,0.12
9,25.08.2022,0.02
10,26.08.2022,0.03
11,27.08.2022,0.14
12,28.08.2022,0.02
13,29.08.2022,0.04
14,30.08.2022,0.59
15,31.08.2022,0.05
16,01.09.2022,0.07
17,05.09.2022,0.05
18,07.09.2022,0.25
19,10.09.2022,0.07
20,11.09.2022,0.03
21,12.09.2022,0.12
22,13.09.2022,0.14
23,14.09.2022,0.13
24,15.09.2022,0.08
25,16.09.2022,0.06
26,17.09.2022,0.1
27,18.09.2022,0.15
28,20.09.2022,0.1
29,21.09.2022,0.02
30,22.09.2022,0.32
31,23.09.2022,0.15
32,24.09.2022,0.08
33,26.09.2022,0.2
34,27.09.2022,0.02
35,29.09.2022,0.25
36,30.09.2022,0.1
37,02.10.2022,0.02
38,03.10.2022,0.05
39,04.10.2022,0.1
40,05.10.2022,0.07
