,Date,Price (Euros)
0,07.07.2022,0.02
1,08.07.2022,0.02
2,09.07.2022,0.04
3,10.07.2022,0.09
4,12.07.2022,0.1
5,15.07.2022,0.08
6,16.07.2022,0.3
7,21.07.2022,0.5
8,24.07.2022,0.04
9,26.07.2022,0.19
10,27.07.2022,0.06
11,29.07.2022,0.15
12,31.07.2022,0.2
13,02.08.2022,0.02
14,04.08.2022,0.09
15,07.08.2022,0.08
16,09.08.2022,0.04
17,15.08.2022,0.06
18,18.08.2022,0.02
19,22.08.2022,0.1
20,29.08.2022,0.12
21,01.09.2022,0.25
22,09.09.2022,0.38
23,12.09.2022,0.05
24,13.09.2022,0.08
25,14.09.2022,0.02
26,15.09.2022,0.02
27,16.09.2022,0.1
28,17.09.2022,0.16
29,21.09.2022,0.02
30,26.09.2022,0.02
31,01.10.2022,0.19
32,02.10.2022,0.04
33,04.10.2022,0.02
