,Date,Price (Euros)
0,18.06.2022,0.35
1,27.06.2022,0.09
2,05.07.2022,0.29
3,08.07.2022,0.02
4,10.07.2022,0.12
5,13.07.2022,0.02
6,14.07.2022,0.35
7,15.07.2022,0.14
8,19.07.2022,0.22
9,20.07.2022,0.14
10,24.07.2022,0.1
11,26.07.2022,0.05
12,28.07.2022,0.04
13,01.08.2022,0.12
14,02.08.2022,0.05
15,05.08.2022,0.05
16,07.08.2022,0.12
17,09.08.2022,0.19
18,12.08.2022,0.08
19,14.08.2022,0.16
20,18.08.2022,0.05
21,19.08.2022,0.02
22,20.08.2022,0.15
23,21.08.2022,0.09
24,24.08.2022,0.29
25,25.08.2022,0.02
26,04.09.2022,0.1
27,06.09.2022,0.02
28,16.09.2022,0.09
29,21.09.2022,0.02
30,22.09.2022,0.52
31,24.09.2022,0.12
32,27.09.2022,0.09
33,29.09.2022,0.39
34,01.10.2022,0.24
35,02.10.2022,0.19
36,03.10.2022,0.2
37,04.10.2022,0.05
