,Date,Price (Euros)
0,03.08.2022,0.04
1,04.08.2022,0.27
2,05.08.2022,0.05
3,06.08.2022,0.14
4,07.08.2022,0.12
5,09.08.2022,0.04
6,10.08.2022,0.1
7,12.08.2022,0.08
8,14.08.2022,0.19
9,16.08.2022,0.17
10,18.08.2022,0.05
11,19.08.2022,0.07
12,21.08.2022,0.1
13,22.08.2022,0.18
14,25.08.2022,0.02
15,28.08.2022,0.47
16,29.08.2022,0.16
17,31.08.2022,0.11
18,01.09.2022,0.24
19,02.09.2022,0.23
20,03.09.2022,0.09
21,06.09.2022,0.02
22,09.09.2022,0.45
23,10.09.2022,0.19
24,14.09.2022,0.25
25,15.09.2022,0.04
26,16.09.2022,0.02
27,17.09.2022,0.24
28,20.09.2022,0.05
29,21.09.2022,0.02
30,22.09.2022,0.17
31,23.09.2022,0.19
32,25.09.2022,0.16
33,27.09.2022,0.1
34,28.09.2022,0.19
35,29.09.2022,0.25
36,03.10.2022,0.23
37,04.10.2022,0.02
