,Date,Price (Euros)
0,03.08.2022,0.05
1,04.08.2022,0.02
2,05.08.2022,0.05
3,06.08.2022,0.02
4,07.08.2022,0.15
5,08.08.2022,0.28
6,09.08.2022,0.09
7,10.08.2022,0.12
8,11.08.2022,0.16
9,13.08.2022,0.11
10,14.08.2022,0.15
11,15.08.2022,0.13
12,16.08.2022,0.16
13,17.08.2022,0.09
14,18.08.2022,0.1
15,19.08.2022,0.02
16,24.08.2022,0.35
17,25.08.2022,0.09
18,27.08.2022,0.35
19,29.08.2022,0.13
20,31.08.2022,0.14
21,03.09.2022,0.09
22,07.09.2022,0.25
23,08.09.2022,0.13
24,10.09.2022,0.1
25,12.09.2022,0.29
26,15.09.2022,0.02
27,16.09.2022,0.19
28,20.09.2022,0.13
29,21.09.2022,0.08
30,23.09.2022,0.18
31,27.09.2022,0.15
32,29.09.2022,0.08
