,Date,Price (Euros)
0,19.06.2022,0.1
1,22.06.2022,0.02
2,28.06.2022,0.34
3,29.06.2022,0.35
4,06.07.2022,0.33
5,08.07.2022,0.02
6,14.07.2022,0.07
7,17.07.2022,0.2
8,18.07.2022,0.49
9,19.07.2022,0.25
10,24.07.2022,0.1
11,28.07.2022,0.35
12,30.07.2022,0.08
13,01.08.2022,0.02
14,04.08.2022,0.08
15,05.08.2022,0.03
16,09.08.2022,0.12
17,17.08.2022,0.1
18,18.08.2022,0.05
19,19.08.2022,0.07
20,21.08.2022,0.09
21,27.08.2022,0.05
22,29.08.2022,0.29
23,31.08.2022,0.1
24,07.09.2022,0.1
25,12.09.2022,0.02
26,14.09.2022,0.13
27,17.09.2022,0.24
28,20.09.2022,0.12
29,21.09.2022,0.14
30,23.09.2022,0.02
31,25.09.2022,0.09
32,28.09.2022,0.1
33,30.09.2022,0.1
34,04.10.2022,0.06
35,05.10.2022,0.02
