,Date,Price (Euros)
0,23.05.2022,0.19
1,24.05.2022,0.15
2,28.05.2022,0.1
3,01.06.2022,0.09
4,02.06.2022,0.1
5,07.06.2022,0.05
6,10.06.2022,0.07
7,13.06.2022,0.1
8,19.06.2022,0.21
9,25.06.2022,0.35
10,01.07.2022,0.08
11,06.07.2022,0.27
12,08.07.2022,0.02
13,19.07.2022,0.02
14,24.07.2022,0.24
15,27.07.2022,0.11
16,29.07.2022,0.08
17,01.08.2022,0.11
18,05.08.2022,0.05
19,18.08.2022,0.05
20,19.08.2022,0.05
21,25.08.2022,0.02
22,29.08.2022,0.1
23,06.09.2022,0.02
24,08.09.2022,0.38
25,15.09.2022,0.24
26,16.09.2022,0.16
27,18.09.2022,0.02
28,19.09.2022,0.02
29,21.09.2022,0.02
30,30.09.2022,0.1
31,03.10.2022,0.12
32,04.10.2022,0.02
