,Date,Price (Euros)
0,22.06.2022,0.09
1,24.06.2022,0.18
2,29.06.2022,0.15
3,30.06.2022,0.04
4,02.07.2022,0.1
5,06.07.2022,0.2
6,10.07.2022,0.11
7,14.07.2022,0.02
8,15.07.2022,0.19
9,23.07.2022,0.09
10,25.07.2022,0.19
11,26.07.2022,0.05
12,01.08.2022,0.08
13,02.08.2022,0.12
14,05.08.2022,0.17
15,07.08.2022,0.12
16,11.08.2022,0.16
17,18.08.2022,0.05
18,19.08.2022,0.02
19,24.08.2022,0.1
20,25.08.2022,0.02
21,28.08.2022,0.02
22,01.09.2022,0.39
23,03.09.2022,0.02
24,06.09.2022,0.02
25,07.09.2022,0.02
26,08.09.2022,0.38
27,10.09.2022,0.25
28,11.09.2022,0.25
29,21.09.2022,0.1
30,26.09.2022,0.09
31,30.09.2022,0.1
32,03.10.2022,0.09
33,04.10.2022,0.06
