,Date,Price (Euros)
0,24.06.2022,0.1
1,26.06.2022,0.1
2,27.06.2022,0.1
3,28.06.2022,0.07
4,29.06.2022,0.25
5,01.07.2022,0.05
6,08.07.2022,0.14
7,09.07.2022,0.18
8,11.07.2022,0.24
9,12.07.2022,0.12
10,13.07.2022,0.25
11,16.07.2022,0.15
12,18.07.2022,0.12
13,22.07.2022,0.05
14,26.07.2022,0.08
15,30.07.2022,0.06
16,01.08.2022,0.02
17,05.08.2022,0.05
18,07.08.2022,0.18
19,10.08.2022,0.12
20,12.08.2022,0.05
21,13.08.2022,0.07
22,17.08.2022,0.2
23,06.09.2022,0.2
24,07.09.2022,0.25
25,11.09.2022,0.22
26,15.09.2022,0.39
27,17.09.2022,0.25
28,20.09.2022,0.02
29,21.09.2022,0.11
30,27.09.2022,0.09
31,30.09.2022,0.02
32,04.10.2022,0.24
33,05.10.2022,0.39
