,Date,Price (Euros)
0,13.08.2022,0.13
1,14.08.2022,0.07
2,15.08.2022,0.02
3,16.08.2022,0.06
4,17.08.2022,0.08
5,18.08.2022,0.06
6,19.08.2022,0.02
7,20.08.2022,0.03
8,21.08.2022,0.1
9,23.08.2022,0.13
10,24.08.2022,0.06
11,25.08.2022,0.14
12,26.08.2022,0.03
13,27.08.2022,0.17
14,28.08.2022,0.1
15,29.08.2022,0.2
16,31.08.2022,0.08
17,01.09.2022,0.05
18,02.09.2022,0.06
19,03.09.2022,0.08
20,04.09.2022,0.06
21,05.09.2022,0.05
22,06.09.2022,0.09
23,07.09.2022,0.07
24,12.09.2022,0.12
25,13.09.2022,0.08
26,15.09.2022,0.05
27,17.09.2022,0.13
28,18.09.2022,0.12
29,20.09.2022,0.2
30,22.09.2022,0.08
31,23.09.2022,0.08
32,24.09.2022,0.21
33,26.09.2022,0.07
34,27.09.2022,0.06
35,28.09.2022,0.05
36,01.10.2022,0.1
37,05.10.2022,0.1
