,Date,Price (Euros)
0,15.08.2022,0.07
1,16.08.2022,0.08
2,17.08.2022,0.27
3,18.08.2022,0.49
4,19.08.2022,0.18
5,21.08.2022,0.2
6,22.08.2022,0.1
7,23.08.2022,0.1
8,24.08.2022,0.28
9,25.08.2022,0.39
10,26.08.2022,0.22
11,27.08.2022,0.24
12,28.08.2022,0.19
13,29.08.2022,0.1
14,30.08.2022,0.11
15,01.09.2022,0.23
16,02.09.2022,0.13
17,04.09.2022,0.25
18,05.09.2022,0.19
19,06.09.2022,0.04
20,07.09.2022,0.2
21,09.09.2022,0.37
22,10.09.2022,0.28
23,13.09.2022,0.15
24,14.09.2022,0.18
25,15.09.2022,0.99
26,16.09.2022,0.5
27,17.09.2022,0.16
28,18.09.2022,0.37
29,19.09.2022,0.18
30,21.09.2022,0.11
31,23.09.2022,0.25
32,26.09.2022,0.03
33,27.09.2022,0.05
34,28.09.2022,0.27
35,29.09.2022,0.1
36,01.10.2022,0.1
37,03.10.2022,0.1
38,05.10.2022,0.15
