,Date,Price (Euros)
0,21.08.2022,2.5
1,22.08.2022,1.45
2,23.08.2022,2.65
3,25.08.2022,2.11
4,26.08.2022,3.33
5,27.08.2022,2.95
6,29.08.2022,4.24
7,30.08.2022,1.64
8,31.08.2022,2.07
9,02.09.2022,1.98
10,03.09.2022,1.33
11,04.09.2022,1.43
12,05.09.2022,2.7
13,06.09.2022,1.35
14,07.09.2022,2.77
15,08.09.2022,2.53
16,09.09.2022,3.2
17,10.09.2022,1.49
18,11.09.2022,2.0
19,12.09.2022,2.28
20,13.09.2022,2.74
21,14.09.2022,2.48
22,15.09.2022,2.0
23,16.09.2022,2.15
24,17.09.2022,1.83
25,18.09.2022,3.19
26,19.09.2022,2.67
27,20.09.2022,2.59
28,21.09.2022,2.32
29,22.09.2022,2.1
