,Date,Price (Euros)
0,16.08.2022,0.03
1,17.08.2022,0.02
2,18.08.2022,0.02
3,19.08.2022,0.03
4,20.08.2022,0.09
5,21.08.2022,0.02
6,22.08.2022,0.1
7,23.08.2022,0.11
8,24.08.2022,0.46
9,26.08.2022,0.05
10,27.08.2022,0.04
11,29.08.2022,0.02
12,30.08.2022,0.05
13,31.08.2022,0.19
14,02.09.2022,0.02
15,03.09.2022,0.05
16,05.09.2022,0.04
17,06.09.2022,0.04
18,07.09.2022,0.02
19,09.09.2022,0.04
20,11.09.2022,0.08
21,12.09.2022,0.14
22,13.09.2022,0.11
23,14.09.2022,0.02
24,16.09.2022,0.08
25,17.09.2022,0.04
26,18.09.2022,0.07
27,19.09.2022,0.21
28,20.09.2022,0.04
29,21.09.2022,0.08
30,22.09.2022,0.02
31,23.09.2022,0.1
32,26.09.2022,0.09
33,27.09.2022,0.13
34,30.09.2022,0.25
35,01.10.2022,0.06
36,02.10.2022,0.02
37,03.10.2022,0.39
38,04.10.2022,0.03
