,Date,Price (Euros)
0,15.07.2022,8.65
1,16.07.2022,10.0
2,19.07.2022,6.38
3,20.07.2022,7.98
4,22.07.2022,6.8
5,24.07.2022,6.45
6,28.07.2022,5.0
7,02.08.2022,5.99
8,03.08.2022,5.33
9,07.08.2022,5.49
10,10.08.2022,5.35
11,11.08.2022,11.5
12,12.08.2022,6.0
13,13.08.2022,6.25
14,14.08.2022,6.5
15,21.08.2022,5.1
16,22.08.2022,6.49
17,28.08.2022,7.89
18,29.08.2022,8.0
19,02.09.2022,6.9
20,03.09.2022,5.66
21,05.09.2022,8.0
22,07.09.2022,5.0
23,10.09.2022,7.86
24,11.09.2022,4.25
25,12.09.2022,5.7
26,13.09.2022,12.29
27,16.09.2022,4.9
28,19.09.2022,5.83
29,20.09.2022,9.99
