,Date,Price (Euros)
0,03.08.2022,0.63
1,05.08.2022,0.19
2,06.08.2022,0.14
3,11.08.2022,0.1
4,12.08.2022,0.35
5,13.08.2022,0.02
6,14.08.2022,0.02
7,17.08.2022,0.19
8,18.08.2022,0.02
9,20.08.2022,0.18
10,21.08.2022,0.04
11,23.08.2022,0.12
12,26.08.2022,0.08
13,27.08.2022,0.4
14,28.08.2022,0.24
15,30.08.2022,0.28
16,31.08.2022,0.15
17,01.09.2022,0.09
18,03.09.2022,0.05
19,04.09.2022,0.15
20,05.09.2022,0.35
21,06.09.2022,0.02
22,09.09.2022,0.1
23,10.09.2022,0.22
24,13.09.2022,0.08
25,14.09.2022,0.06
26,15.09.2022,0.04
27,16.09.2022,0.1
28,17.09.2022,0.05
29,18.09.2022,0.1
