,Date,Price (Euros)
0,03.08.2022,0.15
1,07.08.2022,0.28
2,08.08.2022,0.02
3,09.08.2022,0.09
4,10.08.2022,0.1
5,12.08.2022,0.02
6,14.08.2022,0.02
7,17.08.2022,0.03
8,18.08.2022,0.05
9,19.08.2022,0.02
10,21.08.2022,0.22
11,23.08.2022,0.02
12,24.08.2022,0.07
13,25.08.2022,0.09
14,27.08.2022,0.09
15,28.08.2022,0.32
16,29.08.2022,0.21
17,30.08.2022,0.02
18,01.09.2022,0.08
19,02.09.2022,0.04
20,03.09.2022,0.02
21,04.09.2022,0.03
22,06.09.2022,0.05
23,08.09.2022,0.02
24,09.09.2022,0.09
25,11.09.2022,0.02
26,18.09.2022,0.05
27,19.09.2022,0.1
28,20.09.2022,0.04
29,21.09.2022,0.26
