,Date,Price (Euros)
0,08.06.2022,0.02
1,15.06.2022,0.02
2,18.06.2022,0.03
3,24.06.2022,0.02
4,27.06.2022,0.25
5,28.06.2022,0.05
6,29.06.2022,0.06
7,01.07.2022,0.02
8,04.07.2022,0.25
9,08.07.2022,0.02
10,09.07.2022,0.02
11,10.07.2022,0.25
12,14.07.2022,0.08
13,15.07.2022,0.03
14,22.07.2022,0.08
15,25.07.2022,0.05
16,27.07.2022,0.1
17,31.07.2022,0.09
18,06.08.2022,0.02
19,08.08.2022,0.25
20,13.08.2022,0.25
21,15.08.2022,0.02
22,16.08.2022,0.04
23,23.08.2022,0.02
24,26.08.2022,0.11
25,03.09.2022,0.03
26,04.09.2022,0.03
27,13.09.2022,0.02
28,21.09.2022,0.09
29,23.09.2022,0.33
