,Date,Price (Euros)
0,23.04.2022,0.99
1,25.04.2022,0.92
2,01.05.2022,0.98
3,08.05.2022,0.57
4,09.05.2022,3.49
5,12.05.2022,0.04
6,19.05.2022,1.75
7,02.06.2022,1.15
8,03.06.2022,1.49
9,07.06.2022,1.0
10,09.06.2022,0.78
11,10.06.2022,1.0
12,11.06.2022,0.17
13,15.06.2022,1.0
14,20.06.2022,1.5
15,03.07.2022,0.99
16,16.07.2022,0.28
17,21.07.2022,3.3
18,25.07.2022,1.5
19,28.07.2022,0.98
20,01.08.2022,0.5
21,15.08.2022,0.5
22,24.08.2022,0.2
23,26.08.2022,0.15
24,28.08.2022,0.89
25,05.09.2022,1.35
26,08.09.2022,0.98
27,14.09.2022,0.75
28,15.09.2022,0.3
29,20.09.2022,0.49
