,Date,Price (Euros)
0,11.08.2022,0.02
1,12.08.2022,0.03
2,13.08.2022,0.08
3,15.08.2022,0.02
4,16.08.2022,0.02
5,18.08.2022,0.08
6,19.08.2022,0.02
7,20.08.2022,0.03
8,21.08.2022,0.02
9,22.08.2022,0.03
10,23.08.2022,0.03
11,24.08.2022,0.06
12,25.08.2022,0.03
13,26.08.2022,0.02
14,30.08.2022,0.02
15,31.08.2022,0.02
16,01.09.2022,0.05
17,02.09.2022,0.05
18,03.09.2022,0.02
19,04.09.2022,0.02
20,05.09.2022,0.03
21,06.09.2022,0.1
22,08.09.2022,0.04
23,09.09.2022,0.02
24,10.09.2022,0.05
25,14.09.2022,0.06
26,16.09.2022,0.14
27,18.09.2022,0.03
28,19.09.2022,0.02
29,21.09.2022,0.03
30,22.09.2022,0.06
31,23.09.2022,0.14
32,24.09.2022,0.04
33,25.09.2022,0.02
34,27.09.2022,0.02
35,28.09.2022,0.05
36,29.09.2022,0.08
37,30.09.2022,0.1
38,01.10.2022,0.03
39,03.10.2022,0.27
40,04.10.2022,0.02
41,05.10.2022,0.13
