,Date,Price (Euros)
0,25.08.2022,2.2
1,26.08.2022,1.87
2,27.08.2022,1.48
3,28.08.2022,2.0
4,29.08.2022,1.12
5,30.08.2022,2.15
6,31.08.2022,2.8
7,01.09.2022,1.23
8,02.09.2022,1.05
9,03.09.2022,1.69
10,04.09.2022,1.98
11,05.09.2022,1.54
12,06.09.2022,1.05
13,07.09.2022,1.99
14,08.09.2022,2.24
15,09.09.2022,1.66
16,10.09.2022,2.04
17,11.09.2022,1.73
18,12.09.2022,1.66
19,13.09.2022,1.93
20,14.09.2022,1.05
21,15.09.2022,1.69
22,16.09.2022,1.96
23,17.09.2022,2.07
24,18.09.2022,1.86
25,19.09.2022,2.0
26,20.09.2022,1.69
27,21.09.2022,1.94
28,22.09.2022,2.03
29,23.09.2022,1.35
