,Date,Price (Euros)
0,05.09.2022,1.0
1,06.09.2022,1.67
2,07.09.2022,0.5
3,08.09.2022,1.39
4,09.09.2022,0.82
5,10.09.2022,1.89
6,11.09.2022,1.35
7,13.09.2022,0.98
8,14.09.2022,0.85
9,15.09.2022,1.39
10,16.09.2022,1.29
11,17.09.2022,0.73
12,18.09.2022,0.65
13,19.09.2022,0.8
14,20.09.2022,0.3
15,21.09.2022,2.73
16,22.09.2022,1.6
17,23.09.2022,1.25
18,24.09.2022,3.1
19,25.09.2022,0.65
20,26.09.2022,0.74
21,27.09.2022,1.48
22,28.09.2022,0.9
23,29.09.2022,1.11
24,30.09.2022,0.7
25,01.10.2022,0.78
26,02.10.2022,1.05
27,03.10.2022,0.94
28,04.10.2022,1.25
29,05.10.2022,1.85
