,Date,Price (Euros)
0,01.09.2022,0.2
1,02.09.2022,0.11
2,04.09.2022,0.08
3,05.09.2022,0.04
4,06.09.2022,0.06
5,07.09.2022,0.39
6,08.09.2022,0.15
7,09.09.2022,0.33
8,10.09.2022,0.19
9,11.09.2022,0.11
10,12.09.2022,0.14
11,14.09.2022,0.08
12,16.09.2022,0.29
13,17.09.2022,0.06
14,18.09.2022,0.02
15,19.09.2022,0.1
16,20.09.2022,0.26
17,21.09.2022,0.07
18,23.09.2022,0.12
19,24.09.2022,0.02
20,25.09.2022,0.04
21,26.09.2022,0.25
22,27.09.2022,0.43
23,28.09.2022,0.04
24,29.09.2022,0.1
25,30.09.2022,0.02
26,01.10.2022,0.03
27,02.10.2022,0.15
28,03.10.2022,0.08
29,04.10.2022,0.74
