,Date,Price (Euros)
0,31.08.2022,0.12
1,01.09.2022,0.12
2,02.09.2022,0.13
3,04.09.2022,0.39
4,06.09.2022,0.03
5,07.09.2022,0.02
6,08.09.2022,0.36
7,09.09.2022,0.07
8,10.09.2022,0.03
9,11.09.2022,0.25
10,12.09.2022,0.08
11,13.09.2022,0.11
12,14.09.2022,0.16
13,15.09.2022,0.12
14,16.09.2022,0.08
15,17.09.2022,0.11
16,18.09.2022,0.13
17,21.09.2022,0.02
18,23.09.2022,0.05
19,25.09.2022,0.13
20,26.09.2022,0.21
21,27.09.2022,0.2
22,28.09.2022,0.08
23,29.09.2022,0.1
24,30.09.2022,0.06
25,01.10.2022,0.25
26,02.10.2022,0.11
27,03.10.2022,0.08
28,04.10.2022,0.16
29,05.10.2022,0.14
