,Date,Price (Euros)
0,11.08.2022,0.1
1,14.08.2022,0.02
2,16.08.2022,0.1
3,17.08.2022,0.09
4,18.08.2022,0.05
5,19.08.2022,0.04
6,20.08.2022,0.1
7,22.08.2022,0.3
8,23.08.2022,0.11
9,24.08.2022,0.1
10,26.08.2022,0.21
11,27.08.2022,0.1
12,28.08.2022,0.07
13,29.08.2022,0.2
14,30.08.2022,0.25
15,31.08.2022,0.05
16,01.09.2022,0.15
17,02.09.2022,0.08
18,04.09.2022,0.02
19,05.09.2022,0.13
20,06.09.2022,0.02
21,08.09.2022,0.02
22,09.09.2022,0.13
23,10.09.2022,0.1
24,11.09.2022,0.08
25,13.09.2022,0.02
26,17.09.2022,0.09
27,19.09.2022,0.1
28,20.09.2022,0.16
29,21.09.2022,0.11
30,22.09.2022,0.2
31,25.09.2022,0.02
32,26.09.2022,0.02
33,27.09.2022,0.02
34,28.09.2022,0.04
35,29.09.2022,0.07
36,02.10.2022,0.11
37,03.10.2022,0.06
38,04.10.2022,0.29
39,05.10.2022,0.08
