,Date,Price (Euros)
0,10.08.2022,0.38
1,11.08.2022,0.7
2,12.08.2022,0.64
3,13.08.2022,3.03
4,14.08.2022,0.8
5,15.08.2022,1.98
6,16.08.2022,0.43
7,17.08.2022,0.57
8,18.08.2022,0.95
9,19.08.2022,0.61
10,22.08.2022,0.47
11,24.08.2022,0.2
12,26.08.2022,0.2
13,27.08.2022,1.49
14,28.08.2022,0.39
15,29.08.2022,0.69
16,30.08.2022,1.17
17,01.09.2022,0.36
18,02.09.2022,0.2
19,03.09.2022,0.85
20,04.09.2022,0.65
21,05.09.2022,0.25
22,08.09.2022,1.13
23,11.09.2022,0.13
24,13.09.2022,0.35
25,15.09.2022,2.99
26,17.09.2022,3.86
27,19.09.2022,2.9
28,20.09.2022,1.03
29,21.09.2022,3.38
30,23.09.2022,1.0
31,25.09.2022,0.49
32,27.09.2022,4.6
33,28.09.2022,0.89
34,29.09.2022,0.51
35,30.09.2022,1.17
36,01.10.2022,1.0
37,02.10.2022,0.5
38,03.10.2022,1.49
39,04.10.2022,1.13
40,05.10.2022,1.14
