,Date,Price (Euros)
0,26.06.2022,0.15
1,27.06.2022,0.3
2,29.06.2022,0.05
3,30.06.2022,0.06
4,01.07.2022,0.02
5,06.07.2022,0.02
6,08.07.2022,0.02
7,14.07.2022,0.04
8,30.07.2022,0.05
9,31.07.2022,0.02
10,01.08.2022,0.02
11,05.08.2022,0.39
12,06.08.2022,0.08
13,07.08.2022,0.07
14,08.08.2022,0.39
15,12.08.2022,0.06
16,16.08.2022,0.23
17,19.08.2022,0.02
18,23.08.2022,0.25
19,24.08.2022,0.19
20,25.08.2022,0.15
21,26.08.2022,0.1
22,27.08.2022,0.2
23,28.08.2022,0.06
24,29.08.2022,0.02
25,30.08.2022,0.32
26,02.09.2022,0.1
27,06.09.2022,0.02
28,13.09.2022,0.02
29,15.09.2022,0.02
