,Date,Price (Euros)
0,20.08.2022,1.42
1,21.08.2022,2.03
2,22.08.2022,1.79
3,23.08.2022,1.08
4,24.08.2022,1.7
5,25.08.2022,0.9
6,26.08.2022,1.2
7,27.08.2022,2.1
8,28.08.2022,1.1
9,29.08.2022,1.88
10,30.08.2022,0.96
11,31.08.2022,2.49
12,01.09.2022,2.29
13,02.09.2022,1.39
14,03.09.2022,0.5
15,04.09.2022,2.18
16,06.09.2022,1.49
17,07.09.2022,1.86
18,08.09.2022,2.16
19,09.09.2022,1.6
20,10.09.2022,2.23
21,13.09.2022,1.1
22,14.09.2022,1.49
23,15.09.2022,1.37
24,16.09.2022,1.39
25,17.09.2022,1.54
26,19.09.2022,2.49
27,20.09.2022,1.24
28,21.09.2022,1.15
29,22.09.2022,0.6
