,Date,Price (Euros)
0,08.08.2022,155.83
1,09.08.2022,142.88
2,10.08.2022,146.66
3,11.08.2022,149.5
4,12.08.2022,145.84
5,13.08.2022,148.77
6,14.08.2022,120.0
7,15.08.2022,115.0
8,16.08.2022,160.38
9,17.08.2022,150.0
10,18.08.2022,159.99
11,19.08.2022,137.5
12,20.08.2022,155.63
13,21.08.2022,144.25
14,22.08.2022,144.0
15,24.08.2022,136.67
16,26.08.2022,129.5
17,27.08.2022,115.0
18,28.08.2022,125.0
19,30.08.2022,138.0
20,31.08.2022,109.98
21,01.09.2022,165.0
22,04.09.2022,140.0
23,06.09.2022,147.48
24,07.09.2022,152.0
25,08.09.2022,147.75
26,09.09.2022,107.0
27,10.09.2022,121.33
28,12.09.2022,115.5
29,13.09.2022,135.13
30,21.09.2022,120.0
31,23.09.2022,114.0
32,25.09.2022,100.0
33,29.09.2022,181.3
34,02.10.2022,120.0
35,03.10.2022,134.55
