,Date,Price (Euros)
0,03.08.2022,0.06
1,04.08.2022,0.06
2,07.08.2022,0.05
3,09.08.2022,0.06
4,10.08.2022,0.02
5,11.08.2022,0.06
6,13.08.2022,0.02
7,14.08.2022,0.02
8,16.08.2022,0.02
9,17.08.2022,0.25
10,22.08.2022,0.23
11,23.08.2022,0.04
12,24.08.2022,0.15
13,28.08.2022,0.04
14,29.08.2022,0.14
15,30.08.2022,0.03
16,01.09.2022,0.02
17,02.09.2022,0.05
18,04.09.2022,0.02
19,06.09.2022,0.26
20,08.09.2022,0.07
21,09.09.2022,0.02
22,10.09.2022,0.06
23,12.09.2022,0.07
24,13.09.2022,0.02
25,14.09.2022,0.02
26,15.09.2022,0.02
27,16.09.2022,0.2
28,20.09.2022,0.1
29,21.09.2022,0.02
30,22.09.2022,0.1
31,25.09.2022,0.05
32,26.09.2022,0.16
33,27.09.2022,0.03
34,29.09.2022,0.07
35,30.09.2022,0.02
36,01.10.2022,0.02
37,02.10.2022,0.15
38,04.10.2022,0.03
39,05.10.2022,0.02
