,Date,Price (Euros)
0,10.07.2022,0.02
1,14.07.2022,0.02
2,15.07.2022,0.04
3,21.07.2022,0.02
4,22.07.2022,0.02
5,24.07.2022,0.03
6,29.07.2022,0.02
7,01.08.2022,0.02
8,02.08.2022,0.02
9,07.08.2022,0.02
10,09.08.2022,0.05
11,11.08.2022,0.02
12,14.08.2022,0.08
13,17.08.2022,0.02
14,18.08.2022,0.02
15,20.08.2022,0.02
16,21.08.2022,0.02
17,23.08.2022,0.05
18,24.08.2022,0.08
19,26.08.2022,0.04
20,28.08.2022,0.1
21,31.08.2022,0.02
22,04.09.2022,0.1
23,06.09.2022,0.08
24,09.09.2022,0.02
25,13.09.2022,0.02
26,14.09.2022,0.02
27,15.09.2022,0.03
28,16.09.2022,0.02
29,18.09.2022,0.02
