,Date,Price (Euros)
0,03.03.2022,40.0
1,06.03.2022,43.95
2,10.03.2022,49.99
3,15.03.2022,72.79
4,31.03.2022,43.95
5,07.04.2022,65.0
6,22.04.2022,44.95
7,01.05.2022,47.0
8,06.05.2022,70.0
9,18.05.2022,45.0
10,24.05.2022,43.93
11,27.05.2022,43.95
12,02.06.2022,74.98
13,06.06.2022,47.33
14,09.06.2022,60.0
15,17.06.2022,44.49
16,30.06.2022,60.0
17,02.07.2022,55.0
18,04.07.2022,44.48
19,16.07.2022,47.65
20,19.07.2022,64.47
21,10.08.2022,59.98
22,18.08.2022,50.0
23,22.08.2022,45.0
24,30.08.2022,59.98
25,01.09.2022,59.98
26,09.09.2022,38.5
27,13.09.2022,29.99
28,17.09.2022,35.0
29,20.09.2022,37.99
