,Date,Price (Euros)
0,11.08.2022,0.25
1,12.08.2022,0.1
2,13.08.2022,0.28
3,18.08.2022,0.35
4,20.08.2022,0.44
5,21.08.2022,0.05
6,22.08.2022,0.8
7,23.08.2022,1.48
8,24.08.2022,0.25
9,25.08.2022,0.2
10,26.08.2022,0.02
11,27.08.2022,0.49
12,28.08.2022,0.28
13,29.08.2022,0.29
14,31.08.2022,0.25
15,03.09.2022,0.43
16,05.09.2022,0.22
17,06.09.2022,0.35
18,07.09.2022,0.49
19,08.09.2022,0.3
20,09.09.2022,0.4
21,11.09.2022,0.1
22,13.09.2022,0.5
23,14.09.2022,1.34
24,15.09.2022,0.65
25,18.09.2022,0.48
26,19.09.2022,4.99
27,20.09.2022,0.23
28,21.09.2022,1.15
29,22.09.2022,0.14
