,Date,Price (Euros)
0,24.08.2022,2.32
1,25.08.2022,2.04
2,26.08.2022,2.31
3,27.08.2022,2.51
4,28.08.2022,2.0
5,29.08.2022,2.34
6,30.08.2022,2.19
7,31.08.2022,2.44
8,01.09.2022,2.73
9,02.09.2022,2.38
10,03.09.2022,2.62
11,04.09.2022,2.0
12,05.09.2022,2.2
13,06.09.2022,2.53
14,07.09.2022,3.26
15,08.09.2022,1.8
16,09.09.2022,1.95
17,10.09.2022,2.81
18,11.09.2022,2.07
19,12.09.2022,1.9
20,13.09.2022,2.4
21,14.09.2022,1.95
22,15.09.2022,2.13
23,16.09.2022,1.77
24,17.09.2022,1.89
25,18.09.2022,1.92
26,19.09.2022,1.55
27,20.09.2022,2.08
28,21.09.2022,1.37
29,22.09.2022,1.98
