,Date,Price (Euros)
0,03.06.2022,5.0
1,06.06.2022,7.49
2,07.06.2022,2.0
3,08.06.2022,6.0
4,10.06.2022,4.6
5,12.06.2022,5.44
6,13.06.2022,5.07
7,16.06.2022,0.05
8,20.06.2022,4.87
9,01.07.2022,4.0
10,09.07.2022,3.96
11,17.07.2022,5.99
12,25.07.2022,3.72
13,27.07.2022,4.95
14,29.07.2022,4.95
15,30.07.2022,5.5
16,31.07.2022,4.25
17,02.08.2022,5.5
18,04.08.2022,5.57
19,08.08.2022,4.99
20,11.08.2022,5.31
21,12.08.2022,4.0
22,16.08.2022,3.4
23,21.08.2022,6.19
24,26.08.2022,2.21
25,27.08.2022,1.95
26,30.08.2022,3.65
27,31.08.2022,5.38
28,07.09.2022,6.99
29,20.09.2022,1.99
