,Date,Price (Euros)
0,17.08.2022,0.09
1,18.08.2022,0.06
2,19.08.2022,0.04
3,21.08.2022,0.26
4,22.08.2022,0.06
5,23.08.2022,0.07
6,24.08.2022,0.13
7,25.08.2022,0.08
8,26.08.2022,0.09
9,27.08.2022,0.16
10,29.08.2022,0.08
11,30.08.2022,0.18
12,31.08.2022,0.02
13,04.09.2022,0.08
14,05.09.2022,0.17
15,06.09.2022,0.04
16,07.09.2022,0.05
17,08.09.2022,0.02
18,09.09.2022,0.02
19,10.09.2022,0.05
20,11.09.2022,0.03
21,12.09.2022,0.19
22,13.09.2022,0.1
23,14.09.2022,0.02
24,15.09.2022,0.02
25,16.09.2022,0.06
26,17.09.2022,0.02
27,18.09.2022,0.04
28,20.09.2022,0.37
29,21.09.2022,0.02
30,23.09.2022,0.06
31,26.09.2022,0.1
32,27.09.2022,0.07
33,28.09.2022,0.07
34,29.09.2022,0.35
35,30.09.2022,0.04
36,01.10.2022,0.09
37,02.10.2022,0.04
38,03.10.2022,0.95
39,04.10.2022,0.02
40,05.10.2022,0.1
