,Date,Price (Euros)
0,16.08.2022,0.16
1,17.08.2022,0.09
2,18.08.2022,0.08
3,19.08.2022,0.09
4,20.08.2022,0.2
5,22.08.2022,0.32
6,23.08.2022,0.02
7,24.08.2022,0.19
8,25.08.2022,0.06
9,26.08.2022,0.11
10,27.08.2022,0.09
11,28.08.2022,0.09
12,29.08.2022,0.19
13,30.08.2022,0.16
14,31.08.2022,0.02
15,01.09.2022,0.09
16,02.09.2022,0.12
17,03.09.2022,0.16
18,04.09.2022,0.03
19,05.09.2022,0.06
20,06.09.2022,0.2
21,07.09.2022,0.04
22,09.09.2022,0.13
23,11.09.2022,0.25
24,12.09.2022,0.3
25,15.09.2022,0.06
26,17.09.2022,0.16
27,19.09.2022,0.18
28,20.09.2022,0.09
29,21.09.2022,0.04
