,Date,Price (Euros)
0,01.04.2022,0.02
1,06.04.2022,0.12
2,07.04.2022,0.14
3,13.04.2022,0.02
4,22.04.2022,0.02
5,25.04.2022,0.02
6,27.04.2022,0.1
7,05.05.2022,0.02
8,06.05.2022,0.02
9,10.05.2022,0.02
10,23.05.2022,0.04
11,30.05.2022,0.02
12,31.05.2022,0.05
13,09.06.2022,0.03
14,24.06.2022,0.14
15,26.06.2022,0.02
16,30.06.2022,0.02
17,08.07.2022,0.02
18,19.07.2022,0.02
19,20.07.2022,0.02
20,23.07.2022,0.13
21,31.07.2022,0.04
22,03.08.2022,0.04
23,05.08.2022,0.05
24,10.08.2022,0.1
25,23.08.2022,0.02
26,27.08.2022,0.05
27,29.08.2022,0.15
28,04.09.2022,0.08
29,21.09.2022,0.02
