,Date,Price (Euros)
0,25.07.2022,0.05
1,26.07.2022,0.02
2,01.08.2022,0.02
3,02.08.2022,0.03
4,03.08.2022,0.02
5,04.08.2022,0.05
6,05.08.2022,0.03
7,06.08.2022,0.04
8,07.08.2022,0.1
9,08.08.2022,0.15
10,09.08.2022,0.03
11,12.08.2022,0.02
12,13.08.2022,0.22
13,14.08.2022,0.02
14,15.08.2022,0.02
15,16.08.2022,0.02
16,19.08.2022,0.02
17,20.08.2022,0.02
18,21.08.2022,0.03
19,24.08.2022,0.1
20,25.08.2022,0.02
21,31.08.2022,0.2
22,06.09.2022,0.02
23,09.09.2022,0.02
24,12.09.2022,0.02
25,13.09.2022,0.05
26,14.09.2022,0.02
27,18.09.2022,0.02
28,19.09.2022,0.02
29,21.09.2022,0.02
