,Date,Price (Euros)
0,02.08.2022,0.08
1,06.08.2022,0.02
2,07.08.2022,0.11
3,09.08.2022,0.35
4,11.08.2022,0.06
5,12.08.2022,0.17
6,15.08.2022,0.03
7,17.08.2022,0.12
8,19.08.2022,0.04
9,24.08.2022,0.07
10,25.08.2022,0.18
11,26.08.2022,0.3
12,28.08.2022,0.02
13,29.08.2022,0.09
14,31.08.2022,0.24
15,02.09.2022,0.16
16,03.09.2022,0.06
17,04.09.2022,0.09
18,06.09.2022,0.46
19,07.09.2022,0.02
20,08.09.2022,0.02
21,09.09.2022,0.12
22,11.09.2022,0.02
23,12.09.2022,0.26
24,14.09.2022,0.26
25,16.09.2022,0.02
26,17.09.2022,0.02
27,18.09.2022,0.02
28,20.09.2022,0.02
29,21.09.2022,0.02
