,Date,Price (Euros)
0,16.08.2022,8.07
1,17.08.2022,9.79
2,18.08.2022,10.47
3,19.08.2022,9.99
4,20.08.2022,7.7
5,22.08.2022,9.99
6,23.08.2022,10.56
7,24.08.2022,7.0
8,25.08.2022,8.5
9,26.08.2022,8.67
10,29.08.2022,7.0
11,31.08.2022,7.63
12,01.09.2022,9.25
13,02.09.2022,7.58
14,03.09.2022,8.29
15,04.09.2022,12.0
16,05.09.2022,8.0
17,07.09.2022,9.49
18,08.09.2022,8.0
19,09.09.2022,9.12
20,10.09.2022,8.4
21,11.09.2022,9.66
22,12.09.2022,7.33
23,13.09.2022,8.48
24,14.09.2022,7.99
25,15.09.2022,6.0
26,16.09.2022,8.32
27,18.09.2022,6.0
28,19.09.2022,7.99
29,20.09.2022,6.5
