,Date,Price (Euros)
0,21.08.2022,2.27
1,22.08.2022,1.01
2,23.08.2022,1.95
3,24.08.2022,2.35
4,25.08.2022,2.0
5,26.08.2022,2.49
6,27.08.2022,2.59
7,28.08.2022,2.59
8,29.08.2022,2.4
9,30.08.2022,1.7
10,31.08.2022,3.99
11,01.09.2022,2.7
12,02.09.2022,1.92
13,03.09.2022,1.94
14,04.09.2022,2.16
15,05.09.2022,1.7
16,06.09.2022,2.52
17,07.09.2022,2.31
18,08.09.2022,2.27
19,09.09.2022,2.63
20,10.09.2022,2.5
21,11.09.2022,1.67
22,12.09.2022,1.66
23,13.09.2022,0.95
24,14.09.2022,2.14
25,15.09.2022,2.84
26,16.09.2022,2.89
27,17.09.2022,4.19
28,20.09.2022,1.69
29,21.09.2022,1.9
