,Date,Price (Euros)
0,22.05.2022,0.02
1,25.05.2022,0.02
2,26.05.2022,0.02
3,28.05.2022,0.02
4,30.05.2022,0.02
5,31.05.2022,0.03
6,02.06.2022,0.02
7,06.06.2022,0.04
8,10.06.2022,0.02
9,11.06.2022,0.05
10,16.06.2022,0.02
11,24.06.2022,0.02
12,03.07.2022,0.02
13,05.07.2022,0.02
14,08.07.2022,0.02
15,10.07.2022,0.02
16,11.07.2022,0.02
17,16.07.2022,0.1
18,17.07.2022,0.02
19,18.07.2022,0.02
20,23.07.2022,0.1
21,25.07.2022,0.02
22,02.08.2022,0.02
23,16.08.2022,0.02
24,20.08.2022,0.03
25,31.08.2022,0.02
26,05.09.2022,0.02
27,12.09.2022,0.02
28,15.09.2022,0.02
29,18.09.2022,0.02
