,Date,Price (Euros)
0,19.08.2022,1.99
1,20.08.2022,1.5
2,21.08.2022,1.05
3,22.08.2022,1.06
4,23.08.2022,1.23
5,24.08.2022,1.58
6,25.08.2022,2.4
7,28.08.2022,1.13
8,29.08.2022,1.49
9,30.08.2022,1.61
10,31.08.2022,1.49
11,01.09.2022,1.49
12,03.09.2022,1.25
13,04.09.2022,1.0
14,05.09.2022,0.5
15,07.09.2022,1.12
16,08.09.2022,1.0
17,09.09.2022,1.99
18,10.09.2022,1.0
19,12.09.2022,0.8
20,13.09.2022,0.91
21,14.09.2022,0.75
22,15.09.2022,2.41
23,16.09.2022,1.0
24,17.09.2022,1.0
25,19.09.2022,1.99
26,20.09.2022,1.22
27,21.09.2022,1.23
28,22.09.2022,0.9
29,23.09.2022,1.0
